sub_id,customer_id,product_code,product_category,start_date,end_date,monthly_recurring_revenue,contract_period,auto_renewal
SUB-00936-003,SME-2024-00936,SME-CLOUD-PRO,Cloud Service,2024-07-18,,3358573,6,True
SUB-00937-001,SME-2024-00937,SME-CLOUD-PRO,Cloud Service,2025-03-23,,3468424,24,True
SUB-00938-001,SME-2024-00938,SME-IOT-STARTER,IoT Package,2025-02-17,2025-09-17,1994187,24,False
SUB-00938-002,SME-2024-00938,SME-DEDICATED-100,Internet Dedicated,2025-09-17,,2942034,24,True
SUB-00939-001,SME-2024-00939,SME-CLOUD-BASIC,Cloud Service,2024-10-28,,1768031,12,True
SUB-00939-002,SME-2024-00939,SME-IOT-STARTER,IoT Package,2025-11-28,,1808307,12,True
SUB-00940-001,SME-2024-00940,SME-CLOUD-BASIC,Cloud Service,2023-04-29,,1828421,24,True
SUB-00940-002,SME-2024-00940,SME-IOT-STARTER,IoT Package,2023-09-29,,1040417,6,True
SUB-00941-001,SME-2024-00941,SME-DEDICATED-50,Internet Dedicated,2025-12-09,,2042328,12,False
SUB-00942-001,SME-2024-00942,SME-DEDICATED-50,Internet Dedicated,2023-05-18,,5033383,12,True
SUB-00943-001,SME-2024-00943,SME-CLOUD-PRO,Cloud Service,2024-05-01,,1636612,12,True
SUB-00944-001,SME-2024-00944,SME-DEDICATED-50,Internet Dedicated,2025-07-24,2025-11-24,3608599,12,False
SUB-00945-001,SME-2024-00945,SME-CLOUD-PRO,Cloud Service,2024-07-23,,3142963,12,True
SUB-00946-001,SME-2024-00946,SME-MANAGED-WIFI,Managed WiFi,2024-09-28,,1255749,6,True
SUB-00947-001,SME-2024-00947,SME-MANAGED-WIFI,Managed WiFi,2023-10-11,,1414419,24,True
SUB-00947-002,SME-2024-00947,SME-CLOUD-BASIC,Cloud Service,2026-02-11,,1948084,24,False
SUB-00948-001,SME-2024-00948,SME-DEDICATED-100,Internet Dedicated,2024-08-29,,2458900,12,True
SUB-00949-001,SME-2024-00949,SME-BROADBAND-30,Broadband,2023-01-19,2023-12-19,1413305,6,True
SUB-00950-001,SME-2024-00950,SME-CLOUD-BASIC,Cloud Service,2025-01-15,,2116334,12,True
SUB-00951-001,SME-2024-00951,SME-CLOUD-PRO,Cloud Service,2024-01-09,,2309711,12,True
SUB-00952-001,SME-2024-00952,SME-BROADBAND-30,Broadband,2024-02-07,,2491402,12,True
SUB-00952-002,SME-2024-00952,SME-DEDICATED-100,Internet Dedicated,2024-11-07,,5310260,6,True
SUB-00953-001,SME-2024-00953,SME-BROADBAND-30,Broadband,2025-11-14,,1717295,12,False
SUB-00953-002,SME-2024-00953,SME-DEDICATED-50,Internet Dedicated,2026-06-15,,1142782,24,True
SUB-00954-001,SME-2024-00954,SME-BUNDLE-BIZ,Bundle Business,2025-10-08,,5921251,12,False
SUB-00955-001,SME-2024-00955,SME-CLOUD-PRO,Cloud Service,2024-12-16,,2381920,6,True
SUB-00955-002,SME-2024-00955,SME-BROADBAND-50,Broadband,2025-10-16,,2871547,12,True
SUB-00956-001,SME-2024-00956,SME-DEDICATED-50,Internet Dedicated,2025-07-18,,1210902,24,True
SUB-00956-002,SME-2024-00956,SME-BUNDLE-BIZ,Bundle Business,2025-12-18,,10581103,12,False
SUB-00957-001,SME-2024-00957,SME-IOT-STARTER,IoT Package,2024-01-23,,791691,12,True
SUB-00958-001,SME-2024-00958,SME-DEDICATED-100,Internet Dedicated,2026-03-03,,2974836,12,False
SUB-00958-002,SME-2024-00958,SME-CLOUD-BASIC,Cloud Service,2025-10-03,,1578572,12,False
SUB-00959-001,SME-2024-00959,SME-BUNDLE-BIZ,Bundle Business,2023-10-24,,10344675,12,True
SUB-00960-001,SME-2024-00960,SME-BROADBAND-50,Broadband,2026-03-29,,3073163,12,False
SUB-00960-002,SME-2024-00960,SME-CLOUD-PRO,Cloud Service,2023-07-29,,3478507,6,True
SUB-00960-003,SME-2024-00960,SME-BROADBAND-30,Broadband,2026-04-29,,1011320,12,False
SUB-00961-001,SME-2024-00961,SME-BROADBAND-50,Broadband,2023-09-17,,3170121,12,True
SUB-00961-002,SME-2024-00961,SME-IOT-STARTER,IoT Package,2025-07-17,,1573038,12,False
SUB-00962-001,SME-2024-00962,SME-IOT-STARTER,IoT Package,2024-09-28,,2161586,12,True
SUB-00963-001,SME-2024-00963,SME-MANAGED-WIFI,Managed WiFi,2023-08-25,,2491424,12,True
SUB-00963-002,SME-2024-00963,SME-CLOUD-PRO,Cloud Service,2025-11-25,,3493317,12,False
SUB-00964-001,SME-2024-00964,SME-DEDICATED-50,Internet Dedicated,2025-10-24,,1826212,12,False
SUB-00965-001,SME-2024-00965,SME-CLOUD-PRO,Cloud Service,2023-09-07,,4244891,12,True
SUB-00965-002,SME-2024-00965,SME-DEDICATED-100,Internet Dedicated,2025-08-07,,2052842,12,False
SUB-00966-001,SME-2024-00966,SME-BROADBAND-30,Broadband,2023-07-17,,2320881,12,True
SUB-00966-002,SME-2024-00966,SME-UC-BASIC,Unified Communication,2024-03-17,,2181194,12,True
SUB-00967-001,SME-2024-00967,SME-DEDICATED-50,Internet Dedicated,2024-03-04,,3100783,24,True
SUB-00968-001,SME-2024-00968,SME-UC-BASIC,Unified Communication,2026-06-04,,1640095,12,False
SUB-00968-002,SME-2024-00968,SME-MANAGED-WIFI,Managed WiFi,2026-05-04,,2167061,6,False
SUB-00969-001,SME-2024-00969,SME-BROADBAND-50,Broadband,2025-08-11,,1656701,24,True
SUB-00970-001,SME-2024-00970,SME-BUNDLE-BIZ,Bundle Business,2024-09-30,,7579591,12,True
SUB-00971-001,SME-2024-00971,SME-BUNDLE-BIZ,Bundle Business,2025-06-28,,3593633,12,True
SUB-00972-001,SME-2024-00972,SME-UC-BASIC,Unified Communication,2026-02-02,,1066413,12,False
SUB-00973-001,SME-2024-00973,SME-BROADBAND-30,Broadband,2026-01-30,,2483251,6,False
SUB-00974-001,SME-2024-00974,SME-IOT-STARTER,IoT Package,2026-05-24,,1956775,12,False
SUB-00974-002,SME-2024-00974,SME-BUNDLE-BIZ,Bundle Business,2024-11-24,,8741526,12,True
SUB-00975-001,SME-2024-00975,SME-CLOUD-BASIC,Cloud Service,2024-06-20,,1924479,12,True
SUB-00975-002,SME-2024-00975,SME-CLOUD-PRO,Cloud Service,2025-10-20,,3492303,12,False
SUB-00976-001,SME-2024-00976,SME-DEDICATED-50,Internet Dedicated,2025-06-01,,1525901,6,True
SUB-00976-002,SME-2024-00976,SME-BROADBAND-30,Broadband,2026-05-01,,2014261,24,True
SUB-00977-001,SME-2024-00977,SME-BROADBAND-50,Broadband,2023-02-25,2023-10-25,1239993,12,True
SUB-00977-002,SME-2024-00977,SME-BROADBAND-30,Broadband,2023-10-25,,967110,12,True
SUB-00978-001,SME-2024-00978,SME-IOT-STARTER,IoT Package,2026-04-09,,525260,12,False
SUB-00979-001,SME-2024-00979,SME-DEDICATED-50,Internet Dedicated,2025-07-01,,1257523,24,True
SUB-00980-001,SME-2024-00980,SME-CLOUD-BASIC,Cloud Service,2025-12-29,,2192322,12,False
SUB-00981-001,SME-2024-00981,SME-IOT-STARTER,IoT Package,2026-01-17,,1231159,6,False
SUB-00982-001,SME-2024-00982,SME-MANAGED-WIFI,Managed WiFi,2023-04-26,,2435258,12,True
SUB-00983-001,SME-2024-00983,SME-CLOUD-PRO,Cloud Service,2026-01-29,,2043711,24,False
SUB-00983-002,SME-2024-00983,SME-BROADBAND-30,Broadband,2025-03-29,,2159166,12,True
SUB-00984-001,SME-2024-00984,SME-CLOUD-BASIC,Cloud Service,2025-01-12,,1210886,12,True
SUB-00984-002,SME-2024-00984,SME-UC-BASIC,Unified Communication,2026-03-12,,2429358,6,True
SUB-00985-001,SME-2024-00985,SME-BROADBAND-50,Broadband,2023-08-30,,1448641,24,True
SUB-00986-001,SME-2024-00986,SME-DEDICATED-100,Internet Dedicated,2026-05-30,,5430932,24,False
SUB-00986-002,SME-2024-00986,SME-UC-BASIC,Unified Communication,2024-12-30,,2101220,12,True
SUB-00987-001,SME-2024-00987,SME-IOT-STARTER,IoT Package,2025-08-18,,700561,12,True
SUB-00988-001,SME-2024-00988,SME-CLOUD-PRO,Cloud Service,2023-08-15,,2032158,6,True
SUB-00989-001,SME-2024-00989,SME-BROADBAND-30,Broadband,2025-08-18,,2706096,12,True
SUB-00990-001,SME-2024-00990,SME-UC-BASIC,Unified Communication,2022-12-31,2023-08-31,3307258,12,True
SUB-00991-001,SME-2024-00991,SME-CLOUD-PRO,Cloud Service,2023-02-03,,4775537,12,True
SUB-00992-001,SME-2024-00992,SME-CLOUD-BASIC,Cloud Service,2023-11-01,,2255447,12,True
SUB-00992-002,SME-2024-00992,SME-BROADBAND-50,Broadband,2024-02-01,,3997022,6,True
SUB-00993-001,SME-2024-00993,SME-CLOUD-PRO,Cloud Service,2022-12-13,2023-12-13,4764383,24,True
SUB-00994-001,SME-2024-00994,SME-DEDICATED-50,Internet Dedicated,2025-08-20,,3220641,6,True
SUB-00995-001,SME-2024-00995,SME-UC-BASIC,Unified Communication,2025-12-13,,2098849,6,True
SUB-00996-001,SME-2024-00996,SME-BUNDLE-BIZ,Bundle Business,2025-05-29,,7485784,24,False
SUB-00997-001,SME-2024-00997,SME-CLOUD-PRO,Cloud Service,2024-02-03,2025-01-03,2825849,12,False
SUB-00997-002,SME-2024-00997,SME-DEDICATED-100,Internet Dedicated,2025-03-03,,2209156,12,True
SUB-00998-001,SME-2024-00998,SME-UC-BASIC,Unified Communication,2026-03-25,,1859737,12,False
SUB-00999-001,SME-2024-00999,SME-DEDICATED-100,Internet Dedicated,2024-10-27,,3732108,12,True
SUB-00999-002,SME-2024-00999,SME-BROADBAND-50,Broadband,2025-12-27,,3954233,6,True
SUB-01000-001,SME-2024-01000,SME-UC-BASIC,Unified Communication,2025-09-26,,993129,12,True
