payment_id,customer_id,invoice_period,invoice_amount,payment_date,due_date,days_overdue,payment_method,partial_payment_flag
PAY-00269-202510,SME-2024-00269,2025-10,2934907,2025-10-15,2025-10-15,0,Virtual Account,False
PAY-00269-202511,SME-2024-00269,2025-11,12187603,2025-11-15,2025-11-15,0,Auto-debit,False
PAY-00269-202512,SME-2024-00269,2025-12,12105463,2025-12-16,2025-12-15,1,Cash,False
PAY-00269-202601,SME-2024-00269,2026-01,12068778,2026-01-16,2026-01-15,1,Cash,False
PAY-00269-202602,SME-2024-00269,2026-02,11722608,2026-02-17,2026-02-15,2,Virtual Account,False
PAY-00269-202603,SME-2024-00269,2026-03,11813959,2026-03-16,2026-03-15,1,Auto-debit,False
PAY-00269-202604,SME-2024-00269,2026-04,12221674,2026-04-15,2026-04-15,0,Auto-debit,False
PAY-00269-202605,SME-2024-00269,2026-05,12292700,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00269-202606,SME-2024-00269,2026-06,11723984,2026-06-15,2026-06-15,0,Cash,False
PAY-00270-202507,SME-2024-00270,2025-07,7209902,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00270-202508,SME-2024-00270,2025-08,7423281,2025-08-17,2025-08-15,2,Virtual Account,False
PAY-00270-202509,SME-2024-00270,2025-09,7398755,2025-09-15,2025-09-15,0,Auto-debit,False
PAY-00270-202510,SME-2024-00270,2025-10,7298804,2025-10-15,2025-10-15,0,Virtual Account,False
PAY-00270-202511,SME-2024-00270,2025-11,7444494,2025-11-16,2025-11-15,1,Virtual Account,True
PAY-00270-202512,SME-2024-00270,2025-12,7275624,2025-12-17,2025-12-15,2,Virtual Account,False
PAY-00270-202601,SME-2024-00270,2026-01,7245367,2026-01-15,2026-01-15,0,Bank Transfer,False
PAY-00270-202602,SME-2024-00270,2026-02,7207339,2026-02-16,2026-02-15,1,Bank Transfer,False
PAY-00270-202603,SME-2024-00270,2026-03,7226137,2026-03-15,2026-03-15,0,Auto-debit,False
PAY-00270-202604,SME-2024-00270,2026-04,7452100,2026-04-15,2026-04-15,0,Auto-debit,False
PAY-00270-202605,SME-2024-00270,2026-05,7460605,2026-05-16,2026-05-15,1,Auto-debit,False
PAY-00270-202606,SME-2024-00270,2026-06,7195161,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00271-202606,SME-2024-00271,2026-06,1886461,2026-06-15,2026-06-15,0,Auto-debit,False
PAY-00272-202507,SME-2024-00272,2025-07,1666220,2025-07-16,2025-07-15,1,Bank Transfer,False
PAY-00272-202508,SME-2024-00272,2025-08,1738955,2025-08-18,2025-08-15,3,Auto-debit,False
PAY-00272-202509,SME-2024-00272,2025-09,1709545,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00272-202510,SME-2024-00272,2025-10,1707582,2025-10-17,2025-10-15,2,Virtual Account,False
PAY-00272-202511,SME-2024-00272,2025-11,1640565,2025-11-15,2025-11-15,0,Bank Transfer,False
PAY-00272-202512,SME-2024-00272,2025-12,1690841,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00272-202601,SME-2024-00272,2026-01,1723261,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00272-202602,SME-2024-00272,2026-02,1666048,2026-02-15,2026-02-15,0,Auto-debit,False
PAY-00272-202603,SME-2024-00272,2026-03,1691094,2026-03-18,2026-03-15,3,Cash,False
PAY-00272-202604,SME-2024-00272,2026-04,1716897,2026-04-17,2026-04-15,2,Bank Transfer,False
PAY-00272-202605,SME-2024-00272,2026-05,1689752,2026-05-18,2026-05-15,3,Bank Transfer,False
PAY-00272-202606,SME-2024-00272,2026-06,1659038,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00274-202507,SME-2024-00274,2025-07,9863754,2025-07-15,2025-07-15,0,Bank Transfer,False
PAY-00274-202508,SME-2024-00274,2025-08,10367221,2025-08-16,2025-08-15,1,Auto-debit,False
PAY-00274-202509,SME-2024-00274,2025-09,10138075,2025-09-17,2025-09-15,2,Bank Transfer,False
PAY-00274-202510,SME-2024-00274,2025-10,10250164,2025-10-16,2025-10-15,1,Bank Transfer,False
PAY-00274-202511,SME-2024-00274,2025-11,10357763,2025-11-16,2025-11-15,1,Bank Transfer,False
PAY-00274-202512,SME-2024-00274,2025-12,10021229,2025-12-16,2025-12-15,1,Bank Transfer,False
PAY-00274-202601,SME-2024-00274,2026-01,9850295,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00274-202602,SME-2024-00274,2026-02,9916136,2026-02-16,2026-02-15,1,Bank Transfer,False
PAY-00274-202603,SME-2024-00274,2026-03,10082640,2026-03-19,2026-03-15,4,Auto-debit,False
PAY-00274-202604,SME-2024-00274,2026-04,10348118,2026-04-15,2026-04-15,0,Auto-debit,False
PAY-00274-202605,SME-2024-00274,2026-05,9808328,2026-05-16,2026-05-15,1,Bank Transfer,False
PAY-00274-202606,SME-2024-00274,2026-06,10190387,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00275-202507,SME-2024-00275,2025-07,1649113,2025-07-16,2025-07-15,1,Bank Transfer,False
PAY-00275-202508,SME-2024-00275,2025-08,1680621,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00275-202509,SME-2024-00275,2025-09,1709266,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00275-202510,SME-2024-00275,2025-10,1649744,2025-10-15,2025-10-15,0,Auto-debit,False
PAY-00275-202511,SME-2024-00275,2025-11,1694469,2025-11-15,2025-11-15,0,Auto-debit,False
PAY-00275-202512,SME-2024-00275,2025-12,1669453,2025-12-15,2025-12-15,0,Virtual Account,False
PAY-00275-202601,SME-2024-00275,2026-01,1661480,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00275-202602,SME-2024-00275,2026-02,1723479,2026-02-16,2026-02-15,1,Cash,False
PAY-00275-202603,SME-2024-00275,2026-03,1677487,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00275-202604,SME-2024-00275,2026-04,1683462,2026-04-15,2026-04-15,0,Cash,False
PAY-00275-202605,SME-2024-00275,2026-05,1718289,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00275-202606,SME-2024-00275,2026-06,1688248,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00276-202507,SME-2024-00276,2025-07,5688135,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00276-202508,SME-2024-00276,2025-08,5721087,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00276-202509,SME-2024-00276,2025-09,5745166,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00276-202510,SME-2024-00276,2025-10,5510189,2025-10-16,2025-10-15,1,Bank Transfer,False
PAY-00276-202511,SME-2024-00276,2025-11,5747904,2025-11-17,2025-11-15,2,Virtual Account,False
PAY-00276-202512,SME-2024-00276,2025-12,5731125,2025-12-15,2025-12-15,0,Auto-debit,False
PAY-00276-202601,SME-2024-00276,2026-01,5709567,2026-01-15,2026-01-15,0,Virtual Account,True
PAY-00276-202602,SME-2024-00276,2026-02,5541245,2026-02-15,2026-02-15,0,Auto-debit,False
PAY-00276-202603,SME-2024-00276,2026-03,5759793,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00276-202604,SME-2024-00276,2026-04,5702438,2026-04-15,2026-04-15,0,Bank Transfer,False
PAY-00276-202605,SME-2024-00276,2026-05,5508989,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00276-202606,SME-2024-00276,2026-06,5564156,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00277-202507,SME-2024-00277,2025-07,931592,2025-07-16,2025-07-15,1,Bank Transfer,False
PAY-00277-202508,SME-2024-00277,2025-08,931703,2025-08-17,2025-08-15,2,Virtual Account,False
PAY-00277-202509,SME-2024-00277,2025-09,904217,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00277-202510,SME-2024-00277,2025-10,948235,2025-10-16,2025-10-15,1,Cash,False
PAY-00277-202511,SME-2024-00277,2025-11,936548,2025-11-18,2025-11-15,3,Virtual Account,False
PAY-00277-202512,SME-2024-00277,2025-12,914252,2025-12-16,2025-12-15,1,Virtual Account,False
PAY-00277-202601,SME-2024-00277,2026-01,908585,2026-01-15,2026-01-15,0,Bank Transfer,False
PAY-00277-202602,SME-2024-00277,2026-02,931032,2026-02-15,2026-02-15,0,Auto-debit,False
PAY-00277-202603,SME-2024-00277,2026-03,918469,2026-03-15,2026-03-15,0,Auto-debit,False
PAY-00277-202604,SME-2024-00277,2026-04,933270,2026-04-15,2026-04-15,0,Auto-debit,False
PAY-00277-202605,SME-2024-00277,2026-05,947325,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00277-202606,SME-2024-00277,2026-06,933794,2026-06-18,2026-06-15,3,Cash,False
PAY-00279-202512,SME-2024-00279,2025-12,1834504,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00279-202601,SME-2024-00279,2026-01,1810567,2026-01-16,2026-01-15,1,Auto-debit,False
PAY-00279-202602,SME-2024-00279,2026-02,1848648,2026-02-15,2026-02-15,0,Auto-debit,False
PAY-00279-202603,SME-2024-00279,2026-03,1862280,2026-03-17,2026-03-15,2,Auto-debit,False
PAY-00279-202604,SME-2024-00279,2026-04,1911634,2026-04-15,2026-04-15,0,Bank Transfer,False
PAY-00279-202605,SME-2024-00279,2026-05,1840578,2026-05-17,2026-05-15,2,Virtual Account,False
PAY-00279-202606,SME-2024-00279,2026-06,1809309,2026-06-17,2026-06-15,2,Virtual Account,False
PAY-00280-202507,SME-2024-00280,2025-07,1505616,2025-07-16,2025-07-15,1,Virtual Account,False
PAY-00280-202508,SME-2024-00280,2025-08,1503922,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00280-202509,SME-2024-00280,2025-09,1485496,2025-09-17,2025-09-15,2,Bank Transfer,False
PAY-00280-202510,SME-2024-00280,2025-10,1526395,2025-10-16,2025-10-15,1,Bank Transfer,False
PAY-00280-202511,SME-2024-00280,2025-11,1539785,2025-11-15,2025-11-15,0,Bank Transfer,False
PAY-00280-202512,SME-2024-00280,2025-12,1515941,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00280-202601,SME-2024-00280,2026-01,1500348,2026-01-15,2026-01-15,0,Bank Transfer,False
PAY-00280-202602,SME-2024-00280,2026-02,1536330,2026-02-16,2026-02-15,1,Bank Transfer,False
PAY-00280-202603,SME-2024-00280,2026-03,1504660,2026-03-17,2026-03-15,2,Bank Transfer,False
PAY-00280-202604,SME-2024-00280,2026-04,1469833,2026-04-17,2026-04-15,2,Virtual Account,False
PAY-00280-202605,SME-2024-00280,2026-05,1535058,2026-05-16,2026-05-15,1,Virtual Account,False
PAY-00280-202606,SME-2024-00280,2026-06,1514533,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00281-202507,SME-2024-00281,2025-07,7913012,2025-07-17,2025-07-15,2,Auto-debit,False
PAY-00281-202508,SME-2024-00281,2025-08,7822847,2025-08-16,2025-08-15,1,Virtual Account,False
PAY-00281-202509,SME-2024-00281,2025-09,7959425,2025-09-17,2025-09-15,2,Cash,False
PAY-00281-202510,SME-2024-00281,2025-10,7719351,2025-10-16,2025-10-15,1,Virtual Account,False
PAY-00281-202511,SME-2024-00281,2025-11,7785704,2025-11-15,2025-11-15,0,Auto-debit,False
PAY-00281-202512,SME-2024-00281,2025-12,7900456,2025-12-17,2025-12-15,2,Auto-debit,False
PAY-00281-202601,SME-2024-00281,2026-01,7840884,2026-01-17,2026-01-15,2,Auto-debit,False
PAY-00281-202602,SME-2024-00281,2026-02,7816082,2026-02-15,2026-02-15,0,Cash,False
PAY-00281-202603,SME-2024-00281,2026-03,7863083,2026-03-16,2026-03-15,1,Bank Transfer,False
PAY-00281-202604,SME-2024-00281,2026-04,7593906,2026-04-15,2026-04-15,0,Virtual Account,False
PAY-00281-202605,SME-2024-00281,2026-05,7738887,2026-05-17,2026-05-15,2,Bank Transfer,False
PAY-00281-202606,SME-2024-00281,2026-06,7885368,2026-06-15,2026-06-15,0,Virtual Account,False
PAY-00282-202507,SME-2024-00282,2025-07,962432,2025-07-16,2025-07-15,1,Virtual Account,False
PAY-00282-202508,SME-2024-00282,2025-08,941888,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00282-202509,SME-2024-00282,2025-09,978814,2025-09-17,2025-09-15,2,Auto-debit,False
PAY-00282-202510,SME-2024-00282,2025-10,952671,2025-10-15,2025-10-15,0,Virtual Account,False
PAY-00282-202511,SME-2024-00282,2025-11,977300,2025-11-16,2025-11-15,1,Virtual Account,False
PAY-00282-202512,SME-2024-00282,2025-12,964305,2025-12-16,2025-12-15,1,Virtual Account,False
PAY-00282-202601,SME-2024-00282,2026-01,936606,2026-01-16,2026-01-15,1,Cash,False
PAY-00282-202602,SME-2024-00282,2026-02,996765,2026-02-16,2026-02-15,1,Auto-debit,False
PAY-00282-202603,SME-2024-00282,2026-03,979449,2026-03-15,2026-03-15,0,Cash,False
PAY-00282-202604,SME-2024-00282,2026-04,956184,2026-04-15,2026-04-15,0,Bank Transfer,False
PAY-00282-202605,SME-2024-00282,2026-05,951480,2026-05-16,2026-05-15,1,Bank Transfer,False
PAY-00282-202606,SME-2024-00282,2026-06,960819,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00283-202507,SME-2024-00283,2025-07,8475087,2025-07-15,2025-07-15,0,Cash,False
PAY-00283-202508,SME-2024-00283,2025-08,8170891,2025-08-15,2025-08-15,0,Cash,False
PAY-00283-202509,SME-2024-00283,2025-09,8111433,2025-09-16,2025-09-15,1,Virtual Account,False
PAY-00283-202510,SME-2024-00283,2025-10,8526041,2025-10-16,2025-10-15,1,Virtual Account,True
PAY-00283-202511,SME-2024-00283,2025-11,8171036,2025-11-17,2025-11-15,2,Auto-debit,False
PAY-00283-202512,SME-2024-00283,2025-12,8454207,2025-12-15,2025-12-15,0,Virtual Account,False
PAY-00283-202601,SME-2024-00283,2026-01,8085262,2026-01-15,2026-01-15,0,Bank Transfer,False
PAY-00283-202602,SME-2024-00283,2026-02,8380793,2026-02-15,2026-02-15,0,Virtual Account,False
PAY-00283-202603,SME-2024-00283,2026-03,14322656,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00283-202604,SME-2024-00283,2026-04,13863824,2026-04-17,2026-04-15,2,Cash,False
PAY-00283-202605,SME-2024-00283,2026-05,14346792,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00283-202606,SME-2024-00283,2026-06,14428666,2026-06-16,2026-06-15,1,Virtual Account,False
PAY-00284-202507,SME-2024-00284,2025-07,2496136,2025-07-16,2025-07-15,1,Cash,False
PAY-00284-202508,SME-2024-00284,2025-08,2401563,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00284-202509,SME-2024-00284,2025-09,2394163,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00284-202510,SME-2024-00284,2025-10,2522776,2025-10-16,2025-10-15,1,Virtual Account,False
PAY-00284-202511,SME-2024-00284,2025-11,2432184,2025-11-16,2025-11-15,1,Virtual Account,False
PAY-00284-202512,SME-2024-00284,2025-12,2427939,2025-12-17,2025-12-15,2,Virtual Account,False
PAY-00284-202601,SME-2024-00284,2026-01,2444105,2026-01-18,2026-01-15,3,Bank Transfer,False
PAY-00284-202602,SME-2024-00284,2026-02,2418200,2026-02-15,2026-02-15,0,Bank Transfer,False
PAY-00284-202603,SME-2024-00284,2026-03,2475067,2026-03-15,2026-03-15,0,Cash,False
PAY-00284-202604,SME-2024-00284,2026-04,2421576,2026-04-17,2026-04-15,2,Virtual Account,False
PAY-00284-202605,SME-2024-00284,2026-05,2471811,2026-05-18,2026-05-15,3,Virtual Account,False
PAY-00284-202606,SME-2024-00284,2026-06,2407469,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00285-202507,SME-2024-00285,2025-07,5167187,2025-07-15,2025-07-15,0,Auto-debit,False
PAY-00285-202508,SME-2024-00285,2025-08,4881503,2025-08-15,2025-08-15,0,Cash,False
PAY-00285-202509,SME-2024-00285,2025-09,5172055,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00285-202510,SME-2024-00285,2025-10,5013106,2025-10-16,2025-10-15,1,Bank Transfer,False
PAY-00285-202511,SME-2024-00285,2025-11,4891581,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00285-202512,SME-2024-00285,2025-12,5112742,2025-12-16,2025-12-15,1,Virtual Account,False
PAY-00285-202601,SME-2024-00285,2026-01,4903546,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00285-202602,SME-2024-00285,2026-02,4988173,2026-02-16,2026-02-15,1,Bank Transfer,False
PAY-00285-202603,SME-2024-00285,2026-03,5040742,2026-03-17,2026-03-15,2,Auto-debit,False
PAY-00285-202604,SME-2024-00285,2026-04,5032111,2026-04-15,2026-04-15,0,Cash,False
PAY-00285-202605,SME-2024-00285,2026-05,4972653,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00285-202606,SME-2024-00285,2026-06,5129231,2026-06-15,2026-06-15,0,Bank Transfer,False
PAY-00286-202507,SME-2024-00286,2025-07,1271778,2025-07-15,2025-07-15,0,Bank Transfer,False
PAY-00286-202508,SME-2024-00286,2025-08,1254666,2025-08-16,2025-08-15,1,Virtual Account,False
PAY-00286-202509,SME-2024-00286,2025-09,1309511,2025-09-16,2025-09-15,1,Auto-debit,False
PAY-00286-202510,SME-2024-00286,2025-10,1307091,2025-10-16,2025-10-15,1,Cash,False
PAY-00286-202511,SME-2024-00286,2025-11,1254599,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00286-202512,SME-2024-00286,2025-12,1292119,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00286-202601,SME-2024-00286,2026-01,1319798,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00286-202602,SME-2024-00286,2026-02,1280539,2026-02-15,2026-02-15,0,Cash,False
PAY-00286-202603,SME-2024-00286,2026-03,1268373,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00286-202604,SME-2024-00286,2026-04,1273838,2026-04-16,2026-04-15,1,Auto-debit,False
PAY-00286-202605,SME-2024-00286,2026-05,1306081,2026-05-17,2026-05-15,2,Virtual Account,False
PAY-00286-202606,SME-2024-00286,2026-06,1314025,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00287-202507,SME-2024-00287,2025-07,3629875,2025-07-15,2025-07-15,0,Bank Transfer,False
PAY-00287-202508,SME-2024-00287,2025-08,3652941,2025-08-15,2025-08-15,0,Cash,False
PAY-00287-202509,SME-2024-00287,2025-09,3590451,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00287-202510,SME-2024-00287,2025-10,3676803,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00287-202511,SME-2024-00287,2025-11,3717825,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00287-202512,SME-2024-00287,2025-12,3565963,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00287-202601,SME-2024-00287,2026-01,3558658,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00287-202602,SME-2024-00287,2026-02,3673130,2026-02-15,2026-02-15,0,Virtual Account,False
PAY-00287-202603,SME-2024-00287,2026-03,3680845,2026-03-17,2026-03-15,2,Virtual Account,False
PAY-00287-202604,SME-2024-00287,2026-04,3666924,2026-04-15,2026-04-15,0,Auto-debit,False
PAY-00287-202605,SME-2024-00287,2026-05,3622480,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00287-202606,SME-2024-00287,2026-06,3549921,2026-06-15,2026-06-15,0,Bank Transfer,False
PAY-00288-202507,SME-2024-00288,2025-07,2015823,2025-07-17,2025-07-15,2,Virtual Account,False
PAY-00288-202508,SME-2024-00288,2025-08,1944132,2025-08-16,2025-08-15,1,Virtual Account,False
PAY-00288-202509,SME-2024-00288,2025-09,1921605,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00288-202510,SME-2024-00288,2025-10,1934087,2025-10-15,2025-10-15,0,Virtual Account,False
PAY-00288-202511,SME-2024-00288,2025-11,1961060,2025-11-15,2025-11-15,0,Cash,False
PAY-00288-202512,SME-2024-00288,2025-12,1939947,2025-12-16,2025-12-15,1,Bank Transfer,False
PAY-00288-202601,SME-2024-00288,2026-01,2003600,2026-01-16,2026-01-15,1,Bank Transfer,False
PAY-00288-202602,SME-2024-00288,2026-02,1983691,2026-02-15,2026-02-15,0,Auto-debit,False
PAY-00288-202603,SME-2024-00288,2026-03,1975801,2026-03-15,2026-03-15,0,Auto-debit,False
PAY-00288-202604,SME-2024-00288,2026-04,2004087,2026-04-16,2026-04-15,1,Bank Transfer,False
PAY-00288-202605,SME-2024-00288,2026-05,1978461,2026-05-15,2026-05-15,0,Cash,True
PAY-00288-202606,SME-2024-00288,2026-06,1940313,2026-06-15,2026-06-15,0,Bank Transfer,False
PAY-00289-202507,SME-2024-00289,2025-07,1562319,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00289-202508,SME-2024-00289,2025-08,1548602,2025-08-15,2025-08-15,0,Virtual Account,True
PAY-00289-202509,SME-2024-00289,2025-09,1559675,2025-09-17,2025-09-15,2,Bank Transfer,False
PAY-00289-202510,SME-2024-00289,2025-10,1557305,2025-10-17,2025-10-15,2,Bank Transfer,False
PAY-00289-202511,SME-2024-00289,2025-11,1598378,2025-11-16,2025-11-15,1,Cash,False
PAY-00289-202512,SME-2024-00289,2025-12,1543349,2025-12-15,2025-12-15,0,Virtual Account,False
PAY-00289-202601,SME-2024-00289,2026-01,1579107,2026-01-15,2026-01-15,0,Bank Transfer,False
PAY-00289-202602,SME-2024-00289,2026-02,1550918,2026-02-15,2026-02-15,0,Bank Transfer,False
PAY-00289-202603,SME-2024-00289,2026-03,1525964,2026-03-16,2026-03-15,1,Bank Transfer,False
PAY-00289-202604,SME-2024-00289,2026-04,1553072,2026-04-18,2026-04-15,3,Bank Transfer,False
PAY-00289-202605,SME-2024-00289,2026-05,1613289,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00289-202606,SME-2024-00289,2026-06,1586774,2026-06-15,2026-06-15,0,Virtual Account,False
PAY-00291-202507,SME-2024-00291,2025-07,5042220,2025-07-15,2025-07-15,0,Cash,False
PAY-00291-202508,SME-2024-00291,2025-08,5208416,2025-08-16,2025-08-15,1,Virtual Account,False
PAY-00291-202509,SME-2024-00291,2025-09,5165486,2025-09-17,2025-09-15,2,Bank Transfer,False
PAY-00291-202510,SME-2024-00291,2025-10,5017485,2025-10-16,2025-10-15,1,Auto-debit,True
PAY-00291-202511,SME-2024-00291,2025-11,5274392,2025-11-16,2025-11-15,1,Cash,False
PAY-00291-202512,SME-2024-00291,2025-12,4987911,2025-12-17,2025-12-15,2,Virtual Account,False
PAY-00291-202601,SME-2024-00291,2026-01,5034935,2026-01-17,2026-01-15,2,Bank Transfer,False
PAY-00291-202602,SME-2024-00291,2026-02,5080164,2026-02-18,2026-02-15,3,Virtual Account,False
PAY-00291-202603,SME-2024-00291,2026-03,5089490,2026-03-17,2026-03-15,2,Bank Transfer,False
PAY-00291-202604,SME-2024-00291,2026-04,5057844,2026-04-16,2026-04-15,1,Bank Transfer,False
PAY-00291-202605,SME-2024-00291,2026-05,5018543,2026-05-15,2026-05-15,0,Bank Transfer,False
PAY-00291-202606,SME-2024-00291,2026-06,4988143,2026-06-18,2026-06-15,3,Auto-debit,False
PAY-00292-202507,SME-2024-00292,2025-07,2727098,2025-07-16,2025-07-15,1,Bank Transfer,False
PAY-00292-202508,SME-2024-00292,2025-08,2637412,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00292-202509,SME-2024-00292,2025-09,2689856,2025-09-16,2025-09-15,1,Auto-debit,False
PAY-00292-202510,SME-2024-00292,2025-10,2686914,2025-10-15,2025-10-15,0,Virtual Account,False
PAY-00292-202511,SME-2024-00292,2025-11,2609081,2025-11-15,2025-11-15,0,Auto-debit,False
PAY-00292-202512,SME-2024-00292,2025-12,2638586,2025-12-16,2025-12-15,1,Cash,False
PAY-00292-202601,SME-2024-00292,2026-01,2653976,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00292-202602,SME-2024-00292,2026-02,2676682,2026-02-16,2026-02-15,1,Auto-debit,False
PAY-00292-202603,SME-2024-00292,2026-03,2661040,2026-03-15,2026-03-15,0,Virtual Account,False
PAY-00292-202604,SME-2024-00292,2026-04,2696904,2026-04-15,2026-04-15,0,Cash,False
