interaction_id,customer_id,interaction_date,channel,category,sentiment,resolution_status,response_time_minutes,follow_up_required
INT-00364-0957,SME-2024-00364,2025-07-09 10:50:00,Live Chat,Technical,Netral,Resolved,28,False
INT-00365-0958,SME-2024-00365,2026-04-12 14:43:00,WhatsApp,General,Negatif,Closed-no-solution,75,False
INT-00366-0959,SME-2024-00366,2026-04-20 15:29:00,WhatsApp,Upgrade,Negatif,Resolved,73,False
INT-00366-0960,SME-2024-00366,2025-12-25 17:22:00,Portal,General,Netral,Resolved,25,False
INT-00366-0961,SME-2024-00366,2026-03-05 09:05:00,Email,Upgrade,Netral,Resolved,55,False
INT-00366-0962,SME-2024-00366,2025-07-19 16:08:00,Email,Billing,Negatif,Resolved,26,False
INT-00366-0963,SME-2024-00366,2025-11-04 14:23:00,Live Chat,Upgrade,Negatif,Resolved,42,False
INT-00367-0964,SME-2024-00367,2025-07-16 12:27:00,Phone,General,Netral,Resolved,23,False
INT-00367-0965,SME-2024-00367,2026-04-10 11:40:00,Portal,Technical,Netral,Resolved,10,False
INT-00368-0966,SME-2024-00368,2025-10-01 12:46:00,WhatsApp,Technical,Negatif,Resolved,44,False
INT-00368-0967,SME-2024-00368,2025-09-02 09:49:00,WhatsApp,Technical,Positif,Resolved,27,False
INT-00368-0968,SME-2024-00368,2026-06-11 12:50:00,Live Chat,Upgrade,Positif,Resolved,36,False
INT-00369-0969,SME-2024-00369,2025-11-11 12:45:00,Email,General,Negatif,Escalated,52,True
INT-00369-0970,SME-2024-00369,2026-06-11 17:50:00,WhatsApp,General,Netral,Escalated,5,True
INT-00371-0971,SME-2024-00371,2025-09-08 10:00:00,WhatsApp,Upgrade,Netral,Resolved,60,False
INT-00371-0972,SME-2024-00371,2026-06-27 17:55:00,WhatsApp,General,Netral,Resolved,52,False
INT-00371-0973,SME-2024-00371,2026-05-09 12:13:00,WhatsApp,General,Positif,Resolved,45,False
INT-00371-0974,SME-2024-00371,2026-04-02 12:28:00,Phone,Upgrade,Positif,Escalated,17,True
INT-00372-0975,SME-2024-00372,2026-03-18 15:21:00,Phone,General,Positif,Resolved,31,False
INT-00372-0976,SME-2024-00372,2026-01-19 11:07:00,Portal,Technical,Netral,Resolved,33,False
INT-00372-0977,SME-2024-00372,2025-12-11 14:50:00,WhatsApp,General,Positif,Resolved,27,False
INT-00372-0978,SME-2024-00372,2025-09-04 14:11:00,WhatsApp,Billing,Positif,Resolved,35,False
INT-00372-0979,SME-2024-00372,2026-04-23 08:29:00,Live Chat,General,Positif,Resolved,32,False
INT-00373-0980,SME-2024-00373,2025-10-13 14:39:00,WhatsApp,General,Netral,Resolved,29,False
INT-00373-0981,SME-2024-00373,2026-04-16 11:48:00,Live Chat,Upgrade,Netral,Resolved,22,False
INT-00373-0982,SME-2024-00373,2025-10-25 15:49:00,Email,Billing,Positif,Resolved,57,False
INT-00373-0983,SME-2024-00373,2025-08-18 15:20:00,Email,General,Positif,Resolved,37,False
INT-00374-0984,SME-2024-00374,2026-06-05 08:58:00,Email,General,Positif,Resolved,14,False
INT-00374-0985,SME-2024-00374,2026-04-11 15:49:00,Phone,Technical,Negatif,Resolved,47,False
INT-00374-0986,SME-2024-00374,2025-10-19 08:32:00,WhatsApp,Upgrade,Netral,Resolved,25,False
INT-00374-0987,SME-2024-00374,2026-02-25 08:33:00,Phone,Billing,Positif,Resolved,28,False
INT-00374-0988,SME-2024-00374,2025-07-02 08:42:00,Phone,General,Positif,Resolved,43,False
INT-00375-0989,SME-2024-00375,2026-04-20 13:43:00,Live Chat,Upgrade,Netral,Resolved,28,False
INT-00375-0990,SME-2024-00375,2025-11-13 09:44:00,Portal,General,Netral,Resolved,10,False
INT-00375-0991,SME-2024-00375,2026-01-12 15:40:00,Email,Billing,Positif,Resolved,42,False
INT-00375-0992,SME-2024-00375,2025-12-13 17:01:00,Email,Technical,Netral,Resolved,41,False
INT-00376-0993,SME-2024-00376,2025-11-15 10:46:00,Phone,General,Positif,Resolved,37,False
INT-00376-0994,SME-2024-00376,2026-05-04 14:21:00,Phone,General,Netral,Pending,35,True
INT-00376-0995,SME-2024-00376,2026-02-01 11:08:00,WhatsApp,Billing,Netral,Resolved,28,False
INT-00376-0996,SME-2024-00376,2026-03-10 14:07:00,Live Chat,General,Netral,Resolved,33,False
INT-00377-0997,SME-2024-00377,2026-04-02 15:10:00,Portal,General,Positif,Resolved,11,False
INT-00377-0998,SME-2024-00377,2026-05-08 13:41:00,Phone,Technical,Netral,Resolved,31,False
INT-00377-0999,SME-2024-00377,2026-06-17 15:06:00,WhatsApp,General,Positif,Resolved,35,False
INT-00377-1000,SME-2024-00377,2026-04-14 13:46:00,WhatsApp,Technical,Netral,Resolved,24,False
INT-00377-1001,SME-2024-00377,2025-11-13 11:15:00,Phone,General,Negatif,Resolved,31,False
INT-00378-1002,SME-2024-00378,2026-04-16 15:10:00,Phone,Billing,Netral,Resolved,15,False
INT-00378-1003,SME-2024-00378,2026-05-14 12:41:00,Portal,Billing,Netral,Escalated,40,True
INT-00378-1004,SME-2024-00378,2025-09-18 14:28:00,Email,Upgrade,Netral,Resolved,56,False
INT-00379-1005,SME-2024-00379,2026-06-26 10:48:00,Phone,Technical,Positif,Resolved,26,False
INT-00379-1006,SME-2024-00379,2026-05-18 17:11:00,Phone,Technical,Negatif,Resolved,43,False
INT-00379-1007,SME-2024-00379,2026-02-23 11:36:00,Email,General,Negatif,Pending,76,True
INT-00380-1008,SME-2024-00380,2026-02-02 12:33:00,Email,Billing,Positif,Pending,21,True
INT-00380-1009,SME-2024-00380,2025-09-10 12:39:00,Email,General,Positif,Resolved,26,False
INT-00380-1010,SME-2024-00380,2025-07-05 14:30:00,Live Chat,Technical,Netral,Resolved,24,False
INT-00380-1011,SME-2024-00380,2025-11-03 12:20:00,WhatsApp,Technical,Positif,Resolved,19,False
INT-00381-1012,SME-2024-00381,2025-08-13 17:08:00,WhatsApp,General,Negatif,Resolved,47,False
INT-00382-1013,SME-2024-00382,2025-10-22 15:51:00,WhatsApp,Technical,Positif,Resolved,19,False
INT-00382-1014,SME-2024-00382,2025-10-15 13:48:00,WhatsApp,General,Negatif,Pending,49,True
INT-00383-1015,SME-2024-00383,2025-07-19 13:32:00,Live Chat,General,Netral,Resolved,21,False
INT-00384-1016,SME-2024-00384,2025-07-01 12:21:00,Phone,Billing,Netral,Resolved,34,False
INT-00384-1017,SME-2024-00384,2025-12-12 16:35:00,WhatsApp,General,Netral,Resolved,5,False
INT-00385-1018,SME-2024-00385,2025-09-20 10:43:00,Live Chat,General,Netral,Resolved,20,False
INT-00385-1019,SME-2024-00385,2025-07-04 13:39:00,WhatsApp,Technical,Positif,Resolved,65,False
INT-00385-1020,SME-2024-00385,2025-09-07 13:40:00,WhatsApp,Billing,Netral,Resolved,11,False
INT-00385-1021,SME-2024-00385,2025-11-27 10:32:00,Phone,Upgrade,Positif,Resolved,29,False
INT-00385-1022,SME-2024-00385,2025-08-10 08:31:00,Email,General,Netral,Resolved,46,False
INT-00385-1023,SME-2024-00385,2026-04-27 17:36:00,Live Chat,Upgrade,Positif,Resolved,32,False
INT-00386-1024,SME-2024-00386,2026-04-05 12:07:00,WhatsApp,Billing,Positif,Resolved,29,False
INT-00386-1025,SME-2024-00386,2026-03-12 16:36:00,Phone,Billing,Positif,Resolved,8,False
INT-00386-1026,SME-2024-00386,2025-08-27 15:19:00,Email,Technical,Netral,Resolved,19,False
INT-00386-1027,SME-2024-00386,2025-08-08 08:42:00,Live Chat,Upgrade,Positif,Pending,9,True
INT-00386-1028,SME-2024-00386,2026-02-15 13:18:00,Live Chat,Technical,Positif,Resolved,32,False
INT-00387-1029,SME-2024-00387,2025-11-19 15:52:00,Phone,Technical,Negatif,Closed-no-solution,44,False
INT-00387-1030,SME-2024-00387,2026-03-18 11:47:00,Live Chat,General,Positif,Pending,72,True
INT-00388-1031,SME-2024-00388,2026-04-19 08:44:00,Email,Technical,Netral,Resolved,12,False
INT-00388-1032,SME-2024-00388,2025-10-23 08:56:00,Live Chat,General,Netral,Resolved,32,False
INT-00389-1033,SME-2024-00389,2025-07-24 08:56:00,WhatsApp,General,Negatif,Closed-no-solution,74,False
INT-00389-1034,SME-2024-00389,2026-06-23 09:17:00,Portal,Billing,Negatif,Resolved,69,False
INT-00390-1035,SME-2024-00390,2025-10-14 14:33:00,WhatsApp,Technical,Netral,Resolved,21,False
INT-00391-1036,SME-2024-00391,2025-08-09 11:33:00,WhatsApp,Technical,Negatif,Pending,48,True
INT-00391-1037,SME-2024-00391,2026-05-13 08:20:00,Phone,General,Negatif,Pending,44,True
INT-00391-1038,SME-2024-00391,2026-04-03 16:43:00,Phone,Technical,Positif,Resolved,37,False
INT-00391-1039,SME-2024-00391,2025-07-15 17:47:00,WhatsApp,Technical,Netral,Resolved,20,False
INT-00392-1040,SME-2024-00392,2025-07-09 14:47:00,Email,Technical,Netral,Resolved,22,False
INT-00392-1041,SME-2024-00392,2025-12-25 13:36:00,Email,Upgrade,Negatif,Pending,38,True
INT-00392-1042,SME-2024-00392,2026-05-01 13:37:00,Phone,General,Netral,Resolved,26,False
INT-00393-1043,SME-2024-00393,2026-03-03 11:56:00,Phone,Technical,Negatif,Pending,85,True
INT-00393-1044,SME-2024-00393,2026-04-18 10:55:00,WhatsApp,Upgrade,Netral,Resolved,13,False
INT-00394-1045,SME-2024-00394,2026-06-24 11:43:00,WhatsApp,Billing,Positif,Resolved,5,False
INT-00394-1046,SME-2024-00394,2026-02-12 14:33:00,Live Chat,Technical,Netral,Resolved,34,False
INT-00395-1047,SME-2024-00395,2026-03-05 13:00:00,Live Chat,General,Positif,Resolved,15,False
INT-00395-1048,SME-2024-00395,2025-10-15 08:21:00,Live Chat,Billing,Positif,Resolved,18,False
INT-00395-1049,SME-2024-00395,2026-06-13 13:47:00,Phone,General,Netral,Resolved,25,False
INT-00395-1050,SME-2024-00395,2025-11-25 14:30:00,Live Chat,Technical,Netral,Resolved,10,False
INT-00396-1051,SME-2024-00396,2026-03-20 08:42:00,Live Chat,Billing,Negatif,Resolved,64,False
INT-00396-1052,SME-2024-00396,2026-03-19 15:25:00,WhatsApp,Technical,Positif,Resolved,20,False
INT-00396-1053,SME-2024-00396,2026-05-13 08:16:00,WhatsApp,General,Negatif,Escalated,98,True
INT-00397-1054,SME-2024-00397,2026-02-25 09:39:00,Email,General,Netral,Resolved,23,False
INT-00397-1055,SME-2024-00397,2026-01-05 14:06:00,WhatsApp,Billing,Negatif,Resolved,40,False
INT-00397-1056,SME-2024-00397,2026-05-15 15:12:00,Email,Technical,Netral,Resolved,45,False
INT-00397-1057,SME-2024-00397,2026-03-06 11:00:00,Live Chat,Billing,Netral,Resolved,9,False
INT-00398-1058,SME-2024-00398,2026-06-19 14:21:00,WhatsApp,Technical,Negatif,Resolved,84,False
INT-00398-1059,SME-2024-00398,2025-11-24 15:59:00,Phone,General,Positif,Resolved,29,False
INT-00399-1060,SME-2024-00399,2026-01-16 14:46:00,WhatsApp,Billing,Positif,Resolved,50,False
INT-00399-1061,SME-2024-00399,2026-04-27 16:15:00,Email,Technical,Positif,Resolved,25,False
INT-00399-1062,SME-2024-00399,2026-05-09 11:01:00,WhatsApp,General,Netral,Resolved,5,False
INT-00400-1063,SME-2024-00400,2026-03-03 11:17:00,Portal,Technical,Positif,Resolved,22,False
INT-00401-1064,SME-2024-00401,2026-04-19 13:29:00,WhatsApp,Technical,Netral,Resolved,35,False
INT-00402-1065,SME-2024-00402,2025-08-09 13:07:00,WhatsApp,Technical,Negatif,Resolved,38,False
INT-00402-1066,SME-2024-00402,2026-01-17 17:28:00,Portal,Upgrade,Negatif,Pending,55,True
INT-00402-1067,SME-2024-00402,2026-05-25 09:25:00,WhatsApp,Technical,Positif,Resolved,35,False
INT-00402-1068,SME-2024-00402,2026-04-16 13:51:00,WhatsApp,Technical,Positif,Resolved,32,False
INT-00402-1069,SME-2024-00402,2026-01-19 13:41:00,WhatsApp,General,Positif,Pending,5,True
INT-00403-1070,SME-2024-00403,2025-10-01 08:41:00,WhatsApp,General,Netral,Resolved,27,False
INT-00404-1071,SME-2024-00404,2026-01-13 14:56:00,Phone,Billing,Positif,Resolved,39,False
INT-00404-1072,SME-2024-00404,2025-12-18 16:11:00,Portal,Upgrade,Negatif,Pending,69,True
INT-00404-1073,SME-2024-00404,2025-09-10 17:35:00,Portal,Technical,Netral,Resolved,22,False
INT-00405-1074,SME-2024-00405,2025-07-10 11:11:00,WhatsApp,Billing,Netral,Resolved,27,False
INT-00405-1075,SME-2024-00405,2025-11-21 14:43:00,Phone,General,Netral,Resolved,13,False
INT-00405-1076,SME-2024-00405,2026-06-14 16:45:00,Phone,Upgrade,Netral,Pending,40,True
INT-00405-1077,SME-2024-00405,2026-05-11 09:18:00,Phone,General,Netral,Resolved,19,False
INT-00405-1078,SME-2024-00405,2026-02-18 09:19:00,WhatsApp,General,Positif,Resolved,36,False
INT-00406-1079,SME-2024-00406,2025-07-16 15:20:00,Portal,Upgrade,Positif,Resolved,61,False
INT-00406-1080,SME-2024-00406,2025-09-12 15:35:00,Phone,Billing,Positif,Resolved,11,False
INT-00406-1081,SME-2024-00406,2026-04-21 10:48:00,WhatsApp,Technical,Netral,Resolved,29,False
INT-00406-1082,SME-2024-00406,2025-09-26 17:01:00,Live Chat,General,Negatif,Resolved,66,False
INT-00410-1083,SME-2024-00410,2026-05-15 11:45:00,WhatsApp,Technical,Netral,Resolved,21,False
INT-00410-1084,SME-2024-00410,2025-12-19 12:58:00,WhatsApp,Technical,Positif,Resolved,29,False
INT-00410-1085,SME-2024-00410,2026-01-20 10:16:00,WhatsApp,Technical,Netral,Resolved,27,False
INT-00410-1086,SME-2024-00410,2025-07-05 13:12:00,Live Chat,Billing,Netral,Resolved,25,False
INT-00410-1087,SME-2024-00410,2025-11-14 13:04:00,WhatsApp,Billing,Positif,Pending,46,True
INT-00411-1088,SME-2024-00411,2025-11-11 14:36:00,Phone,General,Netral,Resolved,33,False
INT-00411-1089,SME-2024-00411,2025-09-24 17:08:00,WhatsApp,General,Negatif,Escalated,49,True
INT-00411-1090,SME-2024-00411,2026-06-12 16:36:00,Portal,Technical,Negatif,Escalated,58,True
INT-00411-1091,SME-2024-00411,2026-02-10 17:58:00,Email,General,Negatif,Pending,42,True
INT-00411-1092,SME-2024-00411,2025-08-27 16:56:00,WhatsApp,Technical,Positif,Resolved,15,False
INT-00412-1093,SME-2024-00412,2025-08-08 16:09:00,WhatsApp,Upgrade,Negatif,Resolved,53,False
INT-00412-1094,SME-2024-00412,2026-04-04 17:45:00,Live Chat,General,Negatif,Closed-no-solution,34,False
INT-00412-1095,SME-2024-00412,2025-09-22 17:15:00,Phone,Technical,Netral,Resolved,14,False
INT-00413-1096,SME-2024-00413,2025-08-26 09:37:00,Phone,Technical,Negatif,Resolved,82,False
INT-00414-1097,SME-2024-00414,2026-06-13 14:52:00,Email,General,Positif,Pending,14,True
INT-00414-1098,SME-2024-00414,2026-01-14 12:30:00,Email,General,Positif,Resolved,33,False
INT-00414-1099,SME-2024-00414,2026-01-17 14:44:00,WhatsApp,General,Netral,Resolved,21,False
INT-00414-1100,SME-2024-00414,2026-01-11 13:27:00,WhatsApp,General,Netral,Resolved,19,False
INT-00415-1101,SME-2024-00415,2025-08-23 15:35:00,WhatsApp,General,Negatif,Closed-no-solution,40,False
INT-00415-1102,SME-2024-00415,2026-05-05 12:26:00,Email,Technical,Negatif,Escalated,43,True
INT-00416-1103,SME-2024-00416,2025-12-15 09:52:00,WhatsApp,General,Positif,Pending,38,True
INT-00416-1104,SME-2024-00416,2026-06-02 15:44:00,Email,General,Positif,Resolved,50,False
INT-00416-1105,SME-2024-00416,2025-08-04 15:02:00,Phone,General,Negatif,Closed-no-solution,57,False
INT-00416-1106,SME-2024-00416,2026-04-26 16:47:00,Live Chat,Technical,Positif,Resolved,45,False
INT-00416-1107,SME-2024-00416,2025-09-19 12:11:00,WhatsApp,General,Positif,Resolved,46,False
INT-00418-1108,SME-2024-00418,2026-01-27 12:23:00,WhatsApp,Technical,Negatif,Escalated,63,True
INT-00419-1109,SME-2024-00419,2025-11-26 08:16:00,Phone,Technical,Netral,Escalated,60,True
INT-00419-1110,SME-2024-00419,2025-07-04 13:26:00,Portal,Upgrade,Netral,Resolved,40,False
INT-00420-1111,SME-2024-00420,2026-01-02 11:15:00,WhatsApp,Technical,Netral,Resolved,5,False
INT-00420-1112,SME-2024-00420,2025-12-22 14:12:00,WhatsApp,General,Positif,Resolved,11,False
INT-00420-1113,SME-2024-00420,2025-12-07 17:59:00,WhatsApp,Billing,Netral,Resolved,34,False
INT-00420-1114,SME-2024-00420,2025-07-15 10:41:00,Phone,Technical,Netral,Resolved,18,False
INT-00420-1115,SME-2024-00420,2025-12-07 09:20:00,Live Chat,Technical,Netral,Resolved,33,False
INT-00420-1116,SME-2024-00420,2026-02-08 15:19:00,WhatsApp,Billing,Positif,Resolved,39,False
INT-00421-1117,SME-2024-00421,2025-11-04 16:40:00,WhatsApp,Technical,Positif,Resolved,19,False
INT-00422-1118,SME-2024-00422,2025-08-15 15:18:00,Phone,General,Positif,Resolved,45,False
INT-00422-1119,SME-2024-00422,2025-07-26 14:23:00,WhatsApp,General,Netral,Resolved,39,False
INT-00422-1120,SME-2024-00422,2026-02-18 14:37:00,WhatsApp,General,Positif,Resolved,10,False
INT-00422-1121,SME-2024-00422,2025-11-06 09:38:00,WhatsApp,Billing,Netral,Resolved,32,False
INT-00424-1122,SME-2024-00424,2025-09-18 12:06:00,WhatsApp,Technical,Netral,Resolved,33,False
INT-00425-1123,SME-2024-00425,2026-04-23 17:22:00,Phone,Upgrade,Positif,Resolved,20,False
INT-00425-1124,SME-2024-00425,2025-08-07 11:47:00,Live Chat,Billing,Negatif,Resolved,48,False
INT-00425-1125,SME-2024-00425,2025-08-08 11:07:00,Live Chat,General,Positif,Resolved,38,False
INT-00425-1126,SME-2024-00425,2026-02-06 11:08:00,WhatsApp,Technical,Positif,Pending,55,True
INT-00425-1127,SME-2024-00425,2025-11-19 17:55:00,WhatsApp,General,Positif,Resolved,57,False
INT-00425-1128,SME-2024-00425,2025-08-22 15:09:00,Live Chat,Technical,Netral,Resolved,38,False
INT-00425-1129,SME-2024-00425,2025-10-22 12:26:00,Live Chat,General,Positif,Resolved,17,False
INT-00426-1130,SME-2024-00426,2025-09-12 14:30:00,Email,Billing,Netral,Resolved,28,False
INT-00426-1131,SME-2024-00426,2025-11-01 16:48:00,Phone,Billing,Positif,Pending,10,True
INT-00426-1132,SME-2024-00426,2025-08-10 14:00:00,WhatsApp,Technical,Netral,Resolved,18,False
INT-00426-1133,SME-2024-00426,2026-02-27 10:56:00,Live Chat,Technical,Positif,Resolved,31,False
INT-00427-1134,SME-2024-00427,2026-01-18 10:58:00,WhatsApp,Billing,Netral,Resolved,8,False
INT-00427-1135,SME-2024-00427,2026-05-22 08:47:00,WhatsApp,Billing,Positif,Resolved,36,False
INT-00427-1136,SME-2024-00427,2025-07-06 14:40:00,Live Chat,Billing,Netral,Pending,37,True
INT-00427-1137,SME-2024-00427,2025-12-22 10:57:00,Live Chat,Upgrade,Positif,Resolved,11,False
INT-00427-1138,SME-2024-00427,2026-06-11 12:44:00,Phone,Billing,Netral,Resolved,43,False
INT-00428-1139,SME-2024-00428,2026-05-18 15:08:00,Portal,Upgrade,Netral,Resolved,5,False
INT-00428-1140,SME-2024-00428,2026-01-08 17:42:00,WhatsApp,Technical,Negatif,Resolved,75,False
INT-00428-1141,SME-2024-00428,2025-08-25 08:10:00,WhatsApp,Billing,Netral,Resolved,69,False
INT-00429-1142,SME-2024-00429,2025-10-10 12:17:00,Email,Upgrade,Netral,Resolved,31,False
INT-00429-1143,SME-2024-00429,2025-12-03 12:40:00,WhatsApp,Upgrade,Positif,Resolved,22,False
INT-00430-1144,SME-2024-00430,2026-06-01 12:02:00,WhatsApp,Technical,Positif,Resolved,12,False
INT-00430-1145,SME-2024-00430,2026-04-04 17:08:00,WhatsApp,Billing,Positif,Resolved,39,False
INT-00431-1146,SME-2024-00431,2026-01-07 14:46:00,WhatsApp,General,Positif,Resolved,35,False
INT-00432-1147,SME-2024-00432,2026-02-16 09:36:00,WhatsApp,General,Netral,Resolved,37,False
INT-00432-1148,SME-2024-00432,2026-06-01 14:59:00,Phone,Upgrade,Negatif,Pending,66,True
INT-00432-1149,SME-2024-00432,2025-11-20 15:44:00,Email,Upgrade,Netral,Resolved,28,False
INT-00432-1150,SME-2024-00432,2025-07-16 08:47:00,WhatsApp,General,Positif,Resolved,35,False
INT-00436-1151,SME-2024-00436,2026-05-06 10:51:00,Email,Upgrade,Netral,Resolved,17,False
INT-00436-1152,SME-2024-00436,2026-02-04 14:49:00,Live Chat,General,Netral,Resolved,21,False
INT-00436-1153,SME-2024-00436,2025-12-05 16:33:00,Email,General,Positif,Pending,23,True
INT-00437-1154,SME-2024-00437,2025-10-16 10:48:00,WhatsApp,Technical,Positif,Escalated,13,True
INT-00438-1155,SME-2024-00438,2025-08-15 12:44:00,WhatsApp,General,Netral,Resolved,7,False
INT-00438-1156,SME-2024-00438,2026-03-19 14:55:00,Email,General,Netral,Resolved,10,False
INT-00440-1157,SME-2024-00440,2025-09-03 14:09:00,Phone,Technical,Positif,Resolved,34,False
INT-00440-1158,SME-2024-00440,2026-01-18 09:40:00,WhatsApp,Billing,Positif,Resolved,62,False
INT-00440-1159,SME-2024-00440,2025-12-24 15:37:00,Email,Billing,Positif,Resolved,38,False
INT-00440-1160,SME-2024-00440,2025-11-09 14:17:00,WhatsApp,Billing,Netral,Resolved,34,False
INT-00441-1161,SME-2024-00441,2026-02-20 11:46:00,Live Chat,Technical,Negatif,Closed-no-solution,50,False
INT-00441-1162,SME-2024-00441,2025-07-24 13:26:00,Phone,Technical,Positif,Escalated,16,True
INT-00441-1163,SME-2024-00441,2026-01-04 09:56:00,WhatsApp,Upgrade,Negatif,Pending,40,True
INT-00442-1164,SME-2024-00442,2025-12-08 08:15:00,WhatsApp,Technical,Netral,Resolved,23,False
INT-00442-1165,SME-2024-00442,2025-10-01 08:29:00,WhatsApp,Billing,Netral,Resolved,50,False
INT-00442-1166,SME-2024-00442,2025-08-13 14:55:00,Phone,Upgrade,Netral,Resolved,42,False
INT-00443-1167,SME-2024-00443,2026-02-04 16:40:00,Live Chat,Technical,Netral,Resolved,32,False
INT-00443-1168,SME-2024-00443,2025-08-04 17:52:00,Phone,Upgrade,Negatif,Pending,45,True
INT-00443-1169,SME-2024-00443,2025-07-20 08:47:00,Phone,General,Positif,Resolved,46,False
INT-00444-1170,SME-2024-00444,2025-07-18 09:49:00,WhatsApp,Technical,Netral,Resolved,37,False
INT-00444-1171,SME-2024-00444,2025-11-22 08:00:00,Live Chat,Upgrade,Positif,Pending,39,True
INT-00444-1172,SME-2024-00444,2026-05-27 11:47:00,WhatsApp,General,Negatif,Closed-no-solution,64,False
INT-00445-1173,SME-2024-00445,2026-02-03 16:45:00,Email,General,Negatif,Resolved,34,False
INT-00445-1174,SME-2024-00445,2026-01-26 12:31:00,Phone,Billing,Netral,Resolved,10,False
INT-00445-1175,SME-2024-00445,2026-04-07 17:40:00,Email,General,Netral,Resolved,45,False
INT-00445-1176,SME-2024-00445,2026-04-24 12:50:00,WhatsApp,Billing,Netral,Resolved,56,False
INT-00445-1177,SME-2024-00445,2026-03-16 13:01:00,Phone,General,Netral,Resolved,19,False
INT-00447-1178,SME-2024-00447,2026-02-07 13:50:00,WhatsApp,Technical,Positif,Resolved,18,False
INT-00447-1179,SME-2024-00447,2026-04-17 11:28:00,Phone,Billing,Negatif,Resolved,30,False
INT-00447-1180,SME-2024-00447,2026-06-18 12:52:00,WhatsApp,Billing,Positif,Pending,33,True
INT-00447-1181,SME-2024-00447,2026-02-05 17:58:00,Phone,General,Netral,Resolved,53,False
INT-00447-1182,SME-2024-00447,2025-10-04 17:56:00,Live Chat,Technical,Positif,Resolved,23,False
